starttime	seconds	ctime	dtime	ttime	wait
Mon May 07 17:10:43 2018	1525705843	0	1	1	1
Mon May 07 17:11:07 2018	1525705867	0	1	1	1
Mon May 07 17:11:11 2018	1525705871	0	1	1	1
Mon May 07 17:11:20 2018	1525705880	0	1	1	1
Mon May 07 17:10:58 2018	1525705858	0	1	1	1
Mon May 07 17:10:56 2018	1525705856	0	1	1	1
Mon May 07 17:11:01 2018	1525705861	0	1	1	1
Mon May 07 17:10:44 2018	1525705844	0	1	1	1
Mon May 07 17:11:01 2018	1525705861	0	1	1	1
Mon May 07 17:11:12 2018	1525705872	0	1	1	1
Mon May 07 17:11:14 2018	1525705874	0	1	1	1
Mon May 07 17:10:38 2018	1525705838	0	1	1	1
Mon May 07 17:10:40 2018	1525705840	0	1	1	1
Mon May 07 17:10:41 2018	1525705841	0	1	1	1
Mon May 07 17:11:16 2018	1525705876	0	1	1	1
Mon May 07 17:11:17 2018	1525705877	0	1	1	1
Mon May 07 17:11:11 2018	1525705871	0	1	1	1
Mon May 07 17:11:10 2018	1525705870	0	1	1	1
Mon May 07 17:10:42 2018	1525705842	0	1	1	1
Mon May 07 17:10:56 2018	1525705856	0	1	1	1
Mon May 07 17:11:11 2018	1525705871	0	1	1	1
Mon May 07 17:11:19 2018	1525705879	0	1	1	1
Mon May 07 17:11:21 2018	1525705881	0	1	1	1
Mon May 07 17:11:14 2018	1525705874	0	1	1	1
Mon May 07 17:10:53 2018	1525705853	0	1	1	1
Mon May 07 17:10:55 2018	1525705855	0	1	1	1
Mon May 07 17:10:59 2018	1525705859	0	1	1	1
Mon May 07 17:11:24 2018	1525705884	0	1	1	1
Mon May 07 17:10:43 2018	1525705843	0	1	1	1
Mon May 07 17:10:41 2018	1525705841	0	1	1	1
Mon May 07 17:10:47 2018	1525705847	0	1	1	1
Mon May 07 17:10:54 2018	1525705854	0	1	1	1
Mon May 07 17:11:20 2018	1525705880	0	1	1	1
Mon May 07 17:10:58 2018	1525705858	0	1	1	1
Mon May 07 17:11:03 2018	1525705863	0	1	1	1
Mon May 07 17:11:06 2018	1525705866	0	1	1	1
Mon May 07 17:11:17 2018	1525705877	0	1	1	1
Mon May 07 17:11:10 2018	1525705870	0	1	1	1
Mon May 07 17:11:25 2018	1525705885	0	1	1	1
Mon May 07 17:11:27 2018	1525705887	0	1	1	1
Mon May 07 17:10:43 2018	1525705843	0	1	1	1
Mon May 07 17:11:15 2018	1525705875	0	1	1	1
Mon May 07 17:11:23 2018	1525705883	0	1	1	1
Mon May 07 17:10:41 2018	1525705841	0	1	1	1
Mon May 07 17:10:40 2018	1525705840	0	1	1	1
Mon May 07 17:10:47 2018	1525705847	0	1	1	1
Mon May 07 17:10:56 2018	1525705856	0	1	1	1
Mon May 07 17:11:00 2018	1525705860	0	1	1	1
Mon May 07 17:11:19 2018	1525705879	0	1	1	1
Mon May 07 17:10:40 2018	1525705840	0	1	1	1
Mon May 07 17:10:42 2018	1525705842	0	1	1	1
Mon May 07 17:10:51 2018	1525705851	0	1	1	1
Mon May 07 17:11:11 2018	1525705871	0	1	1	1
Mon May 07 17:11:18 2018	1525705878	0	1	1	1
Mon May 07 17:11:19 2018	1525705879	0	1	1	1
Mon May 07 17:10:46 2018	1525705846	0	1	1	1
Mon May 07 17:10:47 2018	1525705847	0	1	1	1
Mon May 07 17:10:47 2018	1525705847	0	1	1	1
Mon May 07 17:11:01 2018	1525705861	0	1	1	1
Mon May 07 17:11:11 2018	1525705871	0	1	1	1
Mon May 07 17:11:27 2018	1525705887	0	1	1	1
Mon May 07 17:10:41 2018	1525705841	0	1	1	1
Mon May 07 17:11:20 2018	1525705880	0	1	1	1
Mon May 07 17:10:57 2018	1525705857	0	1	1	1
Mon May 07 17:10:57 2018	1525705857	0	1	1	1
Mon May 07 17:10:57 2018	1525705857	0	1	1	1
Mon May 07 17:10:59 2018	1525705859	0	1	1	1
Mon May 07 17:11:10 2018	1525705870	0	1	1	1
Mon May 07 17:11:10 2018	1525705870	0	1	1	1
Mon May 07 17:11:12 2018	1525705872	0	1	1	1
Mon May 07 17:11:14 2018	1525705874	0	1	1	1
Mon May 07 17:10:53 2018	1525705853	0	1	1	1
Mon May 07 17:10:49 2018	1525705849	0	1	1	1
Mon May 07 17:10:52 2018	1525705852	0	1	1	1
Mon May 07 17:10:52 2018	1525705852	0	1	1	1
Mon May 07 17:10:55 2018	1525705855	0	1	1	1
Mon May 07 17:11:03 2018	1525705863	0	1	1	1
Mon May 07 17:11:24 2018	1525705884	0	1	1	1
Mon May 07 17:10:47 2018	1525705847	0	1	1	1
Mon May 07 17:11:13 2018	1525705873	0	1	1	1
Mon May 07 17:11:15 2018	1525705875	0	1	1	1
Mon May 07 17:10:58 2018	1525705858	0	1	1	1
Mon May 07 17:11:09 2018	1525705869	0	1	1	1
Mon May 07 17:11:21 2018	1525705881	0	1	1	1
Mon May 07 17:10:40 2018	1525705840	0	1	1	1
Mon May 07 17:10:42 2018	1525705842	0	1	1	1
Mon May 07 17:11:03 2018	1525705863	0	1	1	1
Mon May 07 17:11:17 2018	1525705877	0	1	1	1
Mon May 07 17:11:12 2018	1525705872	0	1	1	1
Mon May 07 17:10:53 2018	1525705853	0	1	1	1
Mon May 07 17:10:59 2018	1525705859	0	1	1	1
Mon May 07 17:11:24 2018	1525705884	0	1	1	1
Mon May 07 17:11:27 2018	1525705887	0	1	1	1
Mon May 07 17:11:12 2018	1525705872	0	1	1	1
Mon May 07 17:10:52 2018	1525705852	0	1	1	1
Mon May 07 17:11:00 2018	1525705860	0	1	1	1
Mon May 07 17:10:50 2018	1525705850	0	1	1	1
Mon May 07 17:11:02 2018	1525705862	0	1	1	1
Mon May 07 17:11:02 2018	1525705862	0	1	1	1
Mon May 07 17:11:00 2018	1525705860	0	1	1	1
Mon May 07 17:11:12 2018	1525705872	0	1	1	1
Mon May 07 17:11:00 2018	1525705860	0	1	1	1
Mon May 07 17:10:49 2018	1525705849	0	1	1	1
Mon May 07 17:10:50 2018	1525705850	0	1	1	1
Mon May 07 17:10:50 2018	1525705850	0	1	1	1
Mon May 07 17:10:50 2018	1525705850	0	1	1	1
Mon May 07 17:11:01 2018	1525705861	0	1	1	1
Mon May 07 17:11:19 2018	1525705879	0	1	1	1
Mon May 07 17:10:52 2018	1525705852	0	1	1	1
Mon May 07 17:10:54 2018	1525705854	0	1	1	1
Mon May 07 17:11:02 2018	1525705862	0	1	1	1
Mon May 07 17:10:52 2018	1525705852	0	1	1	1
Mon May 07 17:11:02 2018	1525705862	0	1	1	1
Mon May 07 17:10:57 2018	1525705857	0	1	1	1
Mon May 07 17:10:53 2018	1525705853	0	1	1	1
Mon May 07 17:11:00 2018	1525705860	0	1	1	1
Mon May 07 17:10:38 2018	1525705838	0	1	1	1
Mon May 07 17:10:41 2018	1525705841	0	1	1	1
Mon May 07 17:11:01 2018	1525705861	0	1	1	1
Mon May 07 17:10:57 2018	1525705857	0	1	1	1
Mon May 07 17:11:06 2018	1525705866	0	1	1	1
Mon May 07 17:11:01 2018	1525705861	0	1	1	1
Mon May 07 17:10:57 2018	1525705857	0	1	1	1
Mon May 07 17:11:10 2018	1525705870	0	1	1	1
Mon May 07 17:11:21 2018	1525705881	0	1	1	1
Mon May 07 17:11:03 2018	1525705863	0	1	1	1
Mon May 07 17:11:15 2018	1525705875	0	1	1	1
Mon May 07 17:10:46 2018	1525705846	0	1	1	1
Mon May 07 17:10:53 2018	1525705853	0	1	1	1
Mon May 07 17:10:54 2018	1525705854	0	1	1	1
Mon May 07 17:10:56 2018	1525705856	0	1	1	1
Mon May 07 17:10:56 2018	1525705856	0	1	1	1
Mon May 07 17:10:58 2018	1525705858	0	1	1	1
Mon May 07 17:10:41 2018	1525705841	0	1	1	1
Mon May 07 17:11:01 2018	1525705861	0	1	1	1
Mon May 07 17:11:25 2018	1525705885	0	1	1	1
Mon May 07 17:11:02 2018	1525705862	0	1	1	1
Mon May 07 17:10:41 2018	1525705841	0	1	1	1
Mon May 07 17:11:22 2018	1525705882	0	1	1	1
Mon May 07 17:11:20 2018	1525705880	0	1	1	1
Mon May 07 17:10:54 2018	1525705854	0	1	1	1
Mon May 07 17:10:55 2018	1525705855	0	1	1	1
Mon May 07 17:11:21 2018	1525705881	0	1	1	1
Mon May 07 17:11:27 2018	1525705887	0	1	1	1
Mon May 07 17:10:43 2018	1525705843	0	1	1	1
Mon May 07 17:10:58 2018	1525705858	0	1	1	1
Mon May 07 17:11:14 2018	1525705874	0	1	1	1
Mon May 07 17:10:42 2018	1525705842	0	1	1	1
Mon May 07 17:10:58 2018	1525705858	0	1	1	1
Mon May 07 17:10:40 2018	1525705840	0	1	1	1
Mon May 07 17:10:57 2018	1525705857	0	1	1	1
Mon May 07 17:11:08 2018	1525705868	0	1	1	1
Mon May 07 17:11:15 2018	1525705875	0	1	1	1
Mon May 07 17:10:46 2018	1525705846	0	1	1	1
Mon May 07 17:11:03 2018	1525705863	0	1	1	1
Mon May 07 17:10:56 2018	1525705856	0	1	1	1
Mon May 07 17:11:21 2018	1525705881	0	1	1	1
Mon May 07 17:10:43 2018	1525705843	0	1	1	1
Mon May 07 17:11:02 2018	1525705862	0	1	1	1
Mon May 07 17:11:04 2018	1525705864	0	1	1	1
Mon May 07 17:11:14 2018	1525705874	0	1	1	1
Mon May 07 17:11:20 2018	1525705880	0	1	1	1
Mon May 07 17:10:52 2018	1525705852	0	1	1	1
Mon May 07 17:10:40 2018	1525705840	0	1	1	1
Mon May 07 17:10:49 2018	1525705849	0	1	1	1
Mon May 07 17:10:56 2018	1525705856	0	1	1	1
Mon May 07 17:11:05 2018	1525705865	0	1	1	1
Mon May 07 17:10:41 2018	1525705841	0	1	1	1
Mon May 07 17:11:21 2018	1525705881	0	1	1	1
Mon May 07 17:11:17 2018	1525705877	0	1	1	1
Mon May 07 17:11:01 2018	1525705861	0	1	1	1
Mon May 07 17:10:45 2018	1525705845	0	1	1	1
Mon May 07 17:10:45 2018	1525705845	0	1	1	1
Mon May 07 17:10:46 2018	1525705846	0	1	1	1
Mon May 07 17:10:51 2018	1525705851	0	1	1	1
Mon May 07 17:10:58 2018	1525705858	0	1	1	1
Mon May 07 17:11:21 2018	1525705881	0	1	1	1
Mon May 07 17:10:40 2018	1525705840	0	1	1	1
Mon May 07 17:10:43 2018	1525705843	0	1	1	1
Mon May 07 17:10:45 2018	1525705845	0	1	1	1
Mon May 07 17:10:53 2018	1525705853	0	1	1	1
Mon May 07 17:11:11 2018	1525705871	0	1	1	1
Mon May 07 17:10:45 2018	1525705845	0	1	1	1
Mon May 07 17:11:05 2018	1525705865	0	1	1	1
Mon May 07 17:11:20 2018	1525705880	0	1	1	1
Mon May 07 17:11:23 2018	1525705883	0	1	1	1
Mon May 07 17:10:38 2018	1525705838	0	1	1	1
Mon May 07 17:10:39 2018	1525705839	0	1	1	1
Mon May 07 17:10:48 2018	1525705848	0	1	1	1
Mon May 07 17:11:09 2018	1525705869	0	1	1	1
Mon May 07 17:11:10 2018	1525705870	0	1	1	1
Mon May 07 17:11:16 2018	1525705876	0	1	1	1
Mon May 07 17:11:27 2018	1525705887	0	1	1	1
Mon May 07 17:10:40 2018	1525705840	0	1	1	1
Mon May 07 17:11:05 2018	1525705865	0	1	1	1
Mon May 07 17:11:14 2018	1525705874	0	1	1	1
Mon May 07 17:11:20 2018	1525705880	0	1	1	1
Mon May 07 17:10:38 2018	1525705838	0	1	1	1
Mon May 07 17:11:09 2018	1525705869	0	1	1	1
Mon May 07 17:11:19 2018	1525705879	0	1	1	1
Mon May 07 17:11:23 2018	1525705883	0	1	1	1
Mon May 07 17:11:18 2018	1525705878	0	1	1	1
Mon May 07 17:10:58 2018	1525705858	0	1	1	1
Mon May 07 17:11:01 2018	1525705861	0	1	1	1
Mon May 07 17:10:49 2018	1525705849	0	1	1	1
Mon May 07 17:10:50 2018	1525705850	0	1	1	1
Mon May 07 17:10:46 2018	1525705846	0	1	1	1
Mon May 07 17:10:57 2018	1525705857	0	1	1	1
Mon May 07 17:11:00 2018	1525705860	0	1	1	1
Mon May 07 17:11:03 2018	1525705863	0	1	1	1
Mon May 07 17:10:49 2018	1525705849	0	1	1	1
Mon May 07 17:10:51 2018	1525705851	0	1	1	1
Mon May 07 17:11:11 2018	1525705871	0	1	1	1
Mon May 07 17:11:12 2018	1525705872	0	1	1	1
Mon May 07 17:11:03 2018	1525705863	0	1	1	1
Mon May 07 17:10:50 2018	1525705850	0	1	1	1
Mon May 07 17:10:53 2018	1525705853	0	1	1	1
Mon May 07 17:10:43 2018	1525705843	0	1	1	1
Mon May 07 17:11:04 2018	1525705864	0	1	1	1
Mon May 07 17:10:55 2018	1525705855	0	1	1	1
Mon May 07 17:11:11 2018	1525705871	0	1	1	1
Mon May 07 17:11:19 2018	1525705879	0	1	1	1
Mon May 07 17:10:53 2018	1525705853	0	1	1	1
Mon May 07 17:11:26 2018	1525705886	0	1	1	1
Mon May 07 17:11:15 2018	1525705875	0	1	1	1
Mon May 07 17:10:46 2018	1525705846	0	1	1	1
Mon May 07 17:11:02 2018	1525705862	0	1	1	1
Mon May 07 17:10:46 2018	1525705846	0	1	1	1
Mon May 07 17:10:46 2018	1525705846	0	1	1	1
Mon May 07 17:10:53 2018	1525705853	0	1	1	1
Mon May 07 17:11:00 2018	1525705860	0	1	1	1
Mon May 07 17:11:12 2018	1525705872	0	1	1	1
Mon May 07 17:11:15 2018	1525705875	0	1	1	1
Mon May 07 17:10:51 2018	1525705851	0	1	1	1
Mon May 07 17:11:05 2018	1525705865	0	1	1	1
Mon May 07 17:10:59 2018	1525705859	0	1	1	1
Mon May 07 17:11:14 2018	1525705874	0	1	1	1
Mon May 07 17:10:41 2018	1525705841	0	1	1	1
Mon May 07 17:11:00 2018	1525705860	0	1	1	1
Mon May 07 17:11:14 2018	1525705874	0	1	1	1
Mon May 07 17:11:16 2018	1525705876	0	1	1	1
Mon May 07 17:11:23 2018	1525705883	0	1	1	1
Mon May 07 17:10:41 2018	1525705841	0	1	1	1
Mon May 07 17:10:50 2018	1525705850	0	1	1	1
Mon May 07 17:10:51 2018	1525705851	0	1	1	1
Mon May 07 17:11:12 2018	1525705872	0	1	1	1
Mon May 07 17:10:40 2018	1525705840	0	1	1	1
Mon May 07 17:10:50 2018	1525705850	0	1	1	1
Mon May 07 17:11:06 2018	1525705866	0	1	1	1
Mon May 07 17:11:08 2018	1525705868	0	1	1	1
Mon May 07 17:11:11 2018	1525705871	0	1	1	1
Mon May 07 17:10:42 2018	1525705842	0	1	1	1
Mon May 07 17:10:41 2018	1525705841	0	1	1	1
Mon May 07 17:10:43 2018	1525705843	0	1	1	1
Mon May 07 17:11:07 2018	1525705867	0	1	1	1
Mon May 07 17:11:08 2018	1525705868	0	1	1	1
Mon May 07 17:11:14 2018	1525705874	0	1	1	1
Mon May 07 17:10:44 2018	1525705844	0	1	1	1
Mon May 07 17:10:56 2018	1525705856	0	1	1	1
Mon May 07 17:10:45 2018	1525705845	0	1	1	1
Mon May 07 17:11:25 2018	1525705885	0	1	1	1
Mon May 07 17:10:50 2018	1525705850	0	1	1	1
Mon May 07 17:10:44 2018	1525705844	0	1	1	1
Mon May 07 17:10:53 2018	1525705853	0	1	1	1
Mon May 07 17:10:54 2018	1525705854	0	1	1	1
Mon May 07 17:10:58 2018	1525705858	0	1	1	1
Mon May 07 17:11:11 2018	1525705871	0	1	1	1
Mon May 07 17:10:47 2018	1525705847	0	1	1	1
Mon May 07 17:10:45 2018	1525705845	0	1	1	1
Mon May 07 17:10:45 2018	1525705845	0	1	1	1
Mon May 07 17:11:10 2018	1525705870	0	1	1	1
Mon May 07 17:10:45 2018	1525705845	0	1	1	1
Mon May 07 17:11:01 2018	1525705861	0	1	1	1
Mon May 07 17:11:11 2018	1525705871	0	1	1	1
Mon May 07 17:10:40 2018	1525705840	0	1	1	1
Mon May 07 17:10:43 2018	1525705843	0	1	1	1
Mon May 07 17:11:19 2018	1525705879	0	1	1	1
Mon May 07 17:10:44 2018	1525705844	0	1	1	1
Mon May 07 17:10:47 2018	1525705847	0	1	1	1
Mon May 07 17:11:22 2018	1525705882	0	1	1	1
Mon May 07 17:10:39 2018	1525705839	0	1	1	1
Mon May 07 17:11:07 2018	1525705867	0	1	1	1
Mon May 07 17:10:50 2018	1525705850	0	1	1	1
Mon May 07 17:11:14 2018	1525705874	0	1	1	1
Mon May 07 17:11:16 2018	1525705876	0	1	1	1
Mon May 07 17:10:47 2018	1525705847	0	1	1	1
Mon May 07 17:11:05 2018	1525705865	0	1	1	1
Mon May 07 17:11:15 2018	1525705875	0	1	1	1
Mon May 07 17:10:42 2018	1525705842	0	1	1	1
Mon May 07 17:10:44 2018	1525705844	0	1	1	1
Mon May 07 17:10:47 2018	1525705847	0	1	1	1
Mon May 07 17:11:03 2018	1525705863	0	1	1	1
Mon May 07 17:11:25 2018	1525705885	0	1	1	1
Mon May 07 17:10:47 2018	1525705847	0	1	1	1
Mon May 07 17:10:59 2018	1525705859	0	1	1	1
Mon May 07 17:10:44 2018	1525705844	0	1	1	1
Mon May 07 17:10:52 2018	1525705852	0	1	1	1
Mon May 07 17:10:53 2018	1525705853	0	1	1	1
Mon May 07 17:11:12 2018	1525705872	0	1	1	1
Mon May 07 17:11:14 2018	1525705874	0	1	1	1
Mon May 07 17:11:27 2018	1525705887	0	1	1	1
Mon May 07 17:10:39 2018	1525705839	0	1	1	1
Mon May 07 17:10:40 2018	1525705840	0	1	1	1
Mon May 07 17:10:40 2018	1525705840	0	1	1	1
Mon May 07 17:10:56 2018	1525705856	0	1	1	1
Mon May 07 17:10:46 2018	1525705846	0	1	1	1
Mon May 07 17:10:46 2018	1525705846	0	1	1	1
Mon May 07 17:10:51 2018	1525705851	0	1	1	1
Mon May 07 17:10:52 2018	1525705852	0	1	1	1
Mon May 07 17:11:01 2018	1525705861	0	1	1	1
Mon May 07 17:10:51 2018	1525705851	0	1	1	1
Mon May 07 17:11:00 2018	1525705860	0	1	1	1
Mon May 07 17:10:51 2018	1525705851	0	1	1	1
Mon May 07 17:11:01 2018	1525705861	0	1	1	1
Mon May 07 17:10:49 2018	1525705849	0	1	1	1
Mon May 07 17:11:00 2018	1525705860	0	1	1	1
Mon May 07 17:10:50 2018	1525705850	0	1	1	1
Mon May 07 17:11:12 2018	1525705872	0	1	1	1
Mon May 07 17:10:47 2018	1525705847	0	1	1	1
Mon May 07 17:10:45 2018	1525705845	0	1	1	1
Mon May 07 17:11:01 2018	1525705861	0	1	1	1
Mon May 07 17:11:25 2018	1525705885	0	1	1	1
Mon May 07 17:11:18 2018	1525705878	0	1	1	1
Mon May 07 17:11:19 2018	1525705879	0	1	1	1
Mon May 07 17:11:19 2018	1525705879	0	1	1	1
Mon May 07 17:10:46 2018	1525705846	0	1	1	1
Mon May 07 17:11:21 2018	1525705881	0	1	1	1
Mon May 07 17:10:48 2018	1525705848	0	1	1	1
Mon May 07 17:10:48 2018	1525705848	0	1	1	1
Mon May 07 17:10:47 2018	1525705847	0	1	1	1
Mon May 07 17:11:11 2018	1525705871	0	1	1	1
Mon May 07 17:10:46 2018	1525705846	0	1	1	1
Mon May 07 17:10:48 2018	1525705848	0	1	1	1
Mon May 07 17:10:41 2018	1525705841	0	1	1	1
Mon May 07 17:11:19 2018	1525705879	0	1	1	1
Mon May 07 17:11:23 2018	1525705883	0	1	1	1
Mon May 07 17:10:58 2018	1525705858	0	1	1	1
Mon May 07 17:11:03 2018	1525705863	0	1	1	1
Mon May 07 17:11:04 2018	1525705864	0	1	1	1
Mon May 07 17:11:15 2018	1525705875	0	1	1	1
Mon May 07 17:10:39 2018	1525705839	0	1	1	1
Mon May 07 17:10:53 2018	1525705853	0	1	1	1
Mon May 07 17:11:14 2018	1525705874	0	1	1	1
Mon May 07 17:10:38 2018	1525705838	0	1	1	1
Mon May 07 17:11:19 2018	1525705879	0	1	1	1
Mon May 07 17:11:02 2018	1525705862	0	1	1	1
Mon May 07 17:11:08 2018	1525705868	0	1	1	1
Mon May 07 17:11:17 2018	1525705877	0	1	1	1
Mon May 07 17:10:53 2018	1525705853	0	1	1	1
Mon May 07 17:10:53 2018	1525705853	0	1	1	1
Mon May 07 17:11:00 2018	1525705860	0	1	1	1
Mon May 07 17:11:09 2018	1525705869	0	1	1	1
Mon May 07 17:11:12 2018	1525705872	0	1	1	1
Mon May 07 17:11:15 2018	1525705875	0	1	1	1
Mon May 07 17:10:43 2018	1525705843	0	1	1	1
Mon May 07 17:10:45 2018	1525705845	0	1	1	1
Mon May 07 17:10:53 2018	1525705853	0	1	1	1
Mon May 07 17:11:11 2018	1525705871	0	1	1	1
Mon May 07 17:11:13 2018	1525705873	0	1	1	1
Mon May 07 17:11:11 2018	1525705871	0	1	1	1
Mon May 07 17:11:23 2018	1525705883	0	1	1	1
Mon May 07 17:11:09 2018	1525705869	0	1	1	1
Mon May 07 17:11:17 2018	1525705877	0	1	1	1
Mon May 07 17:10:43 2018	1525705843	0	1	1	1
Mon May 07 17:10:46 2018	1525705846	0	1	1	1
Mon May 07 17:11:17 2018	1525705877	0	1	1	1
Mon May 07 17:10:42 2018	1525705842	0	1	1	1
Mon May 07 17:11:02 2018	1525705862	0	1	1	1
Mon May 07 17:11:13 2018	1525705873	0	1	1	1
Mon May 07 17:11:17 2018	1525705877	0	1	1	1
Mon May 07 17:10:44 2018	1525705844	0	1	1	1
Mon May 07 17:10:56 2018	1525705856	0	1	1	1
Mon May 07 17:11:03 2018	1525705863	0	1	1	1
Mon May 07 17:10:48 2018	1525705848	0	1	1	1
Mon May 07 17:10:53 2018	1525705853	0	1	1	1
Mon May 07 17:11:05 2018	1525705865	0	1	1	1
Mon May 07 17:11:20 2018	1525705880	0	1	1	1
Mon May 07 17:10:54 2018	1525705854	0	1	1	1
Mon May 07 17:11:16 2018	1525705876	0	1	1	1
Mon May 07 17:11:18 2018	1525705878	0	1	1	1
Mon May 07 17:11:04 2018	1525705864	0	1	1	1
Mon May 07 17:10:46 2018	1525705846	0	1	1	1
Mon May 07 17:11:08 2018	1525705868	0	1	1	1
Mon May 07 17:11:19 2018	1525705879	0	1	1	1
Mon May 07 17:11:23 2018	1525705883	0	1	1	1
Mon May 07 17:10:40 2018	1525705840	0	1	1	1
Mon May 07 17:10:47 2018	1525705847	0	1	1	1
Mon May 07 17:10:56 2018	1525705856	0	1	1	1
Mon May 07 17:11:08 2018	1525705868	0	1	1	1
Mon May 07 17:11:27 2018	1525705887	0	1	1	1
Mon May 07 17:10:40 2018	1525705840	0	1	1	1
Mon May 07 17:11:07 2018	1525705867	0	1	1	1
Mon May 07 17:11:14 2018	1525705874	0	1	1	1
Mon May 07 17:10:46 2018	1525705846	0	1	1	1
Mon May 07 17:11:26 2018	1525705886	0	1	1	1
Mon May 07 17:10:40 2018	1525705840	0	1	1	1
Mon May 07 17:10:58 2018	1525705858	0	1	1	1
Mon May 07 17:11:05 2018	1525705865	0	1	1	1
Mon May 07 17:11:21 2018	1525705881	0	1	1	1
Mon May 07 17:11:22 2018	1525705882	0	1	1	1
Mon May 07 17:11:27 2018	1525705887	0	1	1	1
Mon May 07 17:10:45 2018	1525705845	0	1	1	1
Mon May 07 17:11:09 2018	1525705869	0	1	1	1
Mon May 07 17:11:26 2018	1525705886	0	1	1	1
Mon May 07 17:10:58 2018	1525705858	0	1	1	1
Mon May 07 17:11:09 2018	1525705869	0	1	1	1
Mon May 07 17:11:23 2018	1525705883	0	1	1	1
Mon May 07 17:10:46 2018	1525705846	0	1	1	1
Mon May 07 17:11:21 2018	1525705881	0	1	1	1
Mon May 07 17:10:47 2018	1525705847	0	1	1	1
Mon May 07 17:11:04 2018	1525705864	0	1	1	1
Mon May 07 17:11:14 2018	1525705874	0	1	1	1
Mon May 07 17:11:22 2018	1525705882	0	1	1	1
Mon May 07 17:11:23 2018	1525705883	0	1	1	1
Mon May 07 17:11:04 2018	1525705864	0	1	1	1
Mon May 07 17:11:18 2018	1525705878	0	1	1	1
Mon May 07 17:11:23 2018	1525705883	0	1	1	1
Mon May 07 17:11:14 2018	1525705874	0	1	1	1
Mon May 07 17:10:51 2018	1525705851	0	1	1	1
Mon May 07 17:10:50 2018	1525705850	0	1	1	1
Mon May 07 17:11:12 2018	1525705872	0	1	1	1
Mon May 07 17:11:11 2018	1525705871	0	1	1	1
Mon May 07 17:10:51 2018	1525705851	0	1	1	1
Mon May 07 17:11:02 2018	1525705862	0	1	1	1
Mon May 07 17:10:59 2018	1525705859	0	1	1	1
Mon May 07 17:11:19 2018	1525705879	0	1	1	1
Mon May 07 17:10:49 2018	1525705849	0	1	1	1
Mon May 07 17:11:19 2018	1525705879	0	1	1	1
Mon May 07 17:10:56 2018	1525705856	0	1	1	1
Mon May 07 17:11:05 2018	1525705865	0	1	1	1
Mon May 07 17:11:06 2018	1525705866	0	1	1	1
Mon May 07 17:11:25 2018	1525705885	0	1	1	1
Mon May 07 17:10:47 2018	1525705847	0	1	1	1
Mon May 07 17:10:53 2018	1525705853	0	1	1	1
Mon May 07 17:11:02 2018	1525705862	0	1	1	1
Mon May 07 17:11:21 2018	1525705881	0	1	1	1
Mon May 07 17:11:04 2018	1525705864	0	1	1	1
Mon May 07 17:10:58 2018	1525705858	0	1	1	1
Mon May 07 17:11:21 2018	1525705881	0	1	1	1
Mon May 07 17:11:09 2018	1525705869	0	1	1	1
Mon May 07 17:11:13 2018	1525705873	0	1	1	1
Mon May 07 17:10:38 2018	1525705838	0	1	1	1
Mon May 07 17:10:45 2018	1525705845	0	1	1	1
Mon May 07 17:10:57 2018	1525705857	0	1	1	1
Mon May 07 17:11:15 2018	1525705875	0	1	1	1
Mon May 07 17:10:53 2018	1525705853	0	1	1	1
Mon May 07 17:11:03 2018	1525705863	0	1	1	1
Mon May 07 17:11:08 2018	1525705868	0	1	1	1
Mon May 07 17:11:12 2018	1525705872	0	1	1	1
Mon May 07 17:10:39 2018	1525705839	0	1	1	1
Mon May 07 17:10:50 2018	1525705850	0	1	1	1
Mon May 07 17:10:46 2018	1525705846	0	1	1	1
Mon May 07 17:10:51 2018	1525705851	0	1	1	1
Mon May 07 17:10:57 2018	1525705857	0	1	1	1
Mon May 07 17:10:56 2018	1525705856	0	1	1	1
Mon May 07 17:11:04 2018	1525705864	0	1	1	1
Mon May 07 17:11:11 2018	1525705871	0	1	1	1
Mon May 07 17:11:19 2018	1525705879	0	1	1	1
Mon May 07 17:10:55 2018	1525705855	0	1	1	1
Mon May 07 17:10:57 2018	1525705857	0	1	1	1
Mon May 07 17:11:14 2018	1525705874	0	1	1	1
Mon May 07 17:10:42 2018	1525705842	0	1	1	1
Mon May 07 17:10:50 2018	1525705850	0	1	1	1
Mon May 07 17:10:53 2018	1525705853	0	1	1	1
Mon May 07 17:10:47 2018	1525705847	0	1	1	1
Mon May 07 17:10:42 2018	1525705842	0	1	1	1
Mon May 07 17:11:03 2018	1525705863	0	1	1	1
Mon May 07 17:11:24 2018	1525705884	0	1	1	1
Mon May 07 17:10:40 2018	1525705840	0	1	1	1
Mon May 07 17:10:41 2018	1525705841	0	1	1	1
Mon May 07 17:10:42 2018	1525705842	0	1	1	1
Mon May 07 17:10:56 2018	1525705856	0	1	1	1
Mon May 07 17:10:42 2018	1525705842	0	1	1	1
Mon May 07 17:10:44 2018	1525705844	0	1	1	1
Mon May 07 17:10:53 2018	1525705853	0	1	1	1
Mon May 07 17:10:50 2018	1525705850	0	1	1	1
Mon May 07 17:10:58 2018	1525705858	0	1	1	1
Mon May 07 17:11:12 2018	1525705872	0	1	1	1
Mon May 07 17:10:43 2018	1525705843	0	1	1	1
Mon May 07 17:10:45 2018	1525705845	0	1	1	1
Mon May 07 17:10:56 2018	1525705856	0	1	1	1
